borough_x,block,lot,sale_price,zip_code,borough_y,yearbuilt,lotarea,bldgarea,resarea,comarea,unitsres,unitstotal,numfloors,latitude,longitude,landuse,bldgclass,building_age,dist_to_tacobell,dist_to_chipotle
2,4764,56,999999,10469.0,BK,1930.0,2483.0,2765.0,1782.0,0.0,1.0,1.0,2.0,40.6456592,-73.9264811,1.0,A1,95.0,1.388026812467241,1.5842307441499277
2,4768,12,905000,10469.0,BK,1930.0,2000.0,1726.0,1726.0,0.0,1.0,1.0,2.0,40.6437933,-73.9317802,1.0,A5,95.0,1.3180513042040582,1.3180513042040582
2,4769,13,785000,10469.0,BX,1960.0,2145.0,1683.0,1683.0,0.0,2.0,2.0,3.0,40.8733397,-73.8407433,1.0,B9,65.0,0.8515425034825643,0.8515425034825643
2,4775,33,865000,10469.0,BK,1940.0,1180.0,2033.0,1445.0,0.0,2.0,2.0,2.0,40.6432427,-73.9248442,1.0,B1,85.0,1.275840422711989,1.5368103984164354
2,4784,32,740000,10469.0,BK,1960.0,6000.0,6000.0,0.0,6000.0,0.0,1.0,1.0,40.6381704,-73.929289,6.0,F5,65.0,1.4865291037315946,1.131572962480219
2,4785,13,730000,10469.0,BX,1960.0,1856.0,1548.0,1548.0,0.0,2.0,2.0,2.0,40.8698557,-73.8399742,1.0,B1,65.0,0.7686979057995922,0.7686979057995922
2,4791,38,249736,10469.0,QN,1960.0,4000.0,2352.0,2352.0,0.0,2.0,2.0,2.0,40.7754794,-73.8201553,1.0,B2,65.0,0.6011806639232613,0.6011806639232613
2,4880,22,440000,10469.0,QN,1960.0,3564.0,1200.0,1200.0,0.0,1.0,1.0,1.0,40.7771433,-73.8021265,1.0,A2,65.0,1.1918215044184604,1.1004269730128622
2,4881,81,315000,10469.0,BX,1975.0,3117.0,2025.0,1440.0,0.0,2.0,2.0,2.0,40.877768,-73.8375649,1.0,B1,50.0,0.8611636188357706,0.8611636188357706
2,4892,46,760000,10466.0,QN,1925.0,5000.0,1686.0,1686.0,0.0,1.0,1.0,2.5,40.7707768,-73.8028566,1.0,A1,100.0,0.7895099611511093,1.285562570358576
2,4893,25,912250,10466.0,BX,1960.0,2925.0,3024.0,2016.0,0.0,2.0,2.0,2.0,40.882087,-73.8406608,1.0,B1,65.0,0.6721634282464474,1.1865199559783546
2,4922,15,990000,10466.0,QN,1930.0,4400.0,2039.0,2039.0,0.0,2.0,2.0,2.75,40.7684005,-73.7984593,1.0,B3,95.0,0.5591191769298701,1.2115014026819075
2,4922,82,800000,10466.0,BX,1965.0,3027.0,2800.0,2800.0,0.0,2.0,2.0,3.0,40.8840885,-73.8352494,1.0,B1,60.0,0.733242241302946,1.1373343510242626
2,4922,133,874500,10466.0,BX,1996.0,2009.0,2400.0,1600.0,0.0,2.0,2.0,2.0,40.8839226,-73.8363565,1.0,B2,29.0,0.6980521585812632,1.1550551399330857
2,4940,25,875000,10466.0,BX,2000.0,7552.0,3530.0,3530.0,0.0,2.0,2.0,3.0,40.8882322,-73.8346786,1.0,B1,25.0,0.6181513288767909,1.387435776256144
2,4940,34,715000,10466.0,BX,1960.0,2169.0,2772.0,2016.0,0.0,2.0,2.0,2.0,40.887741,-73.834763,1.0,B1,65.0,0.6251778035002504,1.3573189174162634
2,4944,59,895000,10466.0,BX,1989.0,2910.0,2184.0,2184.0,0.0,2.0,2.0,2.0,40.887616,-73.8318591,1.0,B1,36.0,0.7715819536000383,1.3011798066557994
2,4952,25,600000,10466.0,BX,1959.0,9724.0,2668.0,1334.0,0.0,2.0,2.0,1.0,40.8883887,-73.8291158,1.0,B3,66.0,0.8974464291834944,1.3236431690386268
2,4957,67,968000,10466.0,BX,1961.0,1422.0,1888.0,1332.0,0.0,2.0,2.0,2.0,40.8889638,-73.839657,1.0,B1,64.0,0.3560898548563175,1.543511900280241
2,4958,15,1155700,10466.0,BX,1920.0,6250.0,1804.0,1804.0,0.0,2.0,2.0,2.0,40.8896165,-73.8392612,1.0,B3,105.0,0.3612265332243007,1.5733760353139594
2,4960,64,500000,10466.0,BX,1925.0,2500.0,1734.0,1734.0,0.0,2.0,2.0,2.0,40.8900252,-73.8371589,1.0,B3,100.0,0.46364506827189456,1.5512794683723783
2,4962,43,525000,10466.0,BX,1950.0,2500.0,1944.0,1296.0,0.0,2.0,2.0,2.5,40.8911402,-73.8356624,1.0,B1,75.0,0.5376598852240659,1.593936347605817
2,4967,34,574750,10466.0,BX,2004.0,2480.0,2164.0,2164.0,0.0,2.0,2.0,3.0,40.8909158,-73.8322776,1.0,B1,21.0,0.7144889335523731,1.4906992030972552
2,4970,21,810000,10466.0,BX,1924.0,2534.0,1688.0,1688.0,0.0,2.0,2.0,2.5,40.890592,-73.8304845,1.0,B2,101.0,0.8086212369822093,1.4173215553770406
2,4976,25,660000,10466.0,BX,1945.0,4750.0,1200.0,1200.0,0.0,2.0,2.0,2.0,40.8909924,-73.8479925,1.0,B1,80.0,0.10729678610633196,1.5260923300510454
2,4978,9,81000,10466.0,BX,1950.0,2606.0,1880.0,924.0,0.0,2.0,2.0,1.0,40.8905318,-73.8462683,1.0,B1,75.0,0.033390790057895504,1.5932296230128975
2,4978,9,550000,10466.0,BX,1950.0,2606.0,1880.0,924.0,0.0,2.0,2.0,1.0,40.8905318,-73.8462683,1.0,B1,75.0,0.033390790057895504,1.5932296230128975
2,4978,9,81000,10466.0,BX,1950.0,2606.0,1880.0,924.0,0.0,2.0,2.0,1.0,40.8905318,-73.8462683,1.0,B1,75.0,0.033390790057895504,1.5932296230128975
2,4978,59,895000,10466.0,BX,1950.0,2151.0,3119.0,3119.0,0.0,2.0,2.0,3.0,40.8913084,-73.8461942,1.0,B1,75.0,0.028307583800429057,1.6198869479064613
2,4982,87,485000,10466.0,BX,1960.0,1700.0,1840.0,1840.0,0.0,2.0,2.0,2.0,40.8907952,-73.8421807,1.0,B1,65.0,0.19692892591166564,1.7192560342809826
2,5134,19,790000,10475.0,BX,1925.0,2375.0,520.0,520.0,0.0,2.0,2.0,1.5,40.8607767,-73.8251775,1.0,B2,100.0,0.6015650045626563,0.6015650045626563
2,5134,29,555000,10475.0,BX,1963.0,4750.0,2016.0,2016.0,0.0,2.0,2.0,2.0,40.8612799,-73.8258305,1.0,B1,62.0,0.5674435300028867,0.5674435300028867
2,5134,29,1160000,10475.0,BX,1963.0,4750.0,2016.0,2016.0,0.0,2.0,2.0,2.0,40.8612799,-73.8258305,1.0,B1,62.0,0.5674435300028867,0.5674435300028867
2,5134,123,600000,10475.0,BX,2001.0,2138.0,1800.0,1800.0,0.0,2.0,2.0,2.0,40.8605624,-73.8250551,1.0,B2,24.0,0.6164804352697405,0.6164804352697405
2,5226,25,680000,10475.0,BK,1933.0,1600.0,3540.0,2301.0,1239.0,2.0,3.0,3.0,40.6367879,-73.9522634,4.0,S2,92.0,0.7067483362382113,0.6743006333120728
2,5270,59,1200000,10475.0,BK,1940.0,2583.0,1583.0,905.0,0.0,1.0,1.0,1.0,40.6501441,-73.9804208,1.0,A2,85.0,1.2735218015098246,0.9204952292655021
2,5653,14,750000,10475.0,BX,1940.0,4925.0,1668.0,1668.0,0.0,2.0,2.0,2.0,40.8883292,-73.8170977,1.0,B1,85.0,1.3728151433113356,0.9925407529700391
2,5655,50,773000,10475.0,BX,1963.0,2500.0,1800.0,1800.0,0.0,2.0,2.0,2.0,40.8889223,-73.8190346,1.0,B1,62.0,1.3844890901504059,1.0199789748707457
2,5655,66,820000,10475.0,BX,1965.0,2330.0,2052.0,2052.0,0.0,2.0,2.0,3.0,40.888076,-73.8184402,1.0,B9,60.0,1.3356749504968126,1.0470816872036288
2,4711,14,441000,10469.0,BX,1955.0,3554.0,2700.0,2700.0,0.0,3.0,3.0,3.0,40.8788751,-73.8525946,2.0,C0,70.0,0.9045773383487846,1.125356986532056
2,4716,130,850000,10469.0,BX,1980.0,2217.0,2500.0,2500.0,0.0,3.0,3.0,3.0,40.8811732,-73.8489769,2.0,C0,45.0,0.694413986191668,1.305899293580541
2,4725,140,1100000,10469.0,BX,1988.0,2153.0,3420.0,3420.0,0.0,3.0,3.0,3.0,40.8790681,-73.849054,2.0,C0,37.0,0.8376071181281279,1.307922348125655
2,4736,32,995000,10469.0,BX,1920.0,2500.0,2440.0,2440.0,0.0,3.0,3.0,2.0,40.8742392,-73.8482947,2.0,C0,105.0,1.1621931197733169,1.2477630945680322
2,4757,54,950000,10469.0,BX,1989.0,2177.0,3100.0,3100.0,0.0,3.0,3.0,3.0,40.8758151,-73.838528,2.0,C0,36.0,0.8198093954659856,0.8198093954659856
2,4761,25,1295000,10469.0,BX,2004.0,2500.0,3366.0,3366.0,0.0,3.0,3.0,3.0,40.8719628,-73.845429,2.0,C0,21.0,1.0675322638869496,1.0675322638869496
2,4765,41,830000,10469.0,QN,1945.0,7200.0,1558.0,1558.0,0.0,2.0,2.0,1.67,40.7845299,-73.7976377,1.0,B3,80.0,1.6653324849921811,0.8909490352616857
2,4886,65,600000,10469.0,QN,1940.0,3800.0,2024.0,2024.0,0.0,1.0,1.0,2.0,40.7729212,-73.8033088,1.0,A1,85.0,0.9345634017785046,1.2502581160522244
2,4889,45,815000,10466.0,BX,1975.0,2770.0,2968.0,2968.0,0.0,3.0,3.0,3.0,40.8802564,-73.8427265,2.0,C0,50.0,0.7583156944584496,1.178279744119409
2,4893,11,960000,10466.0,BX,1975.0,1995.0,3150.0,3150.0,0.0,3.0,3.0,3.0,40.8812139,-73.8404966,2.0,C0,50.0,0.7309502357915184,1.1368202814198576
2,4898,175,955000,10466.0,BX,1975.0,4100.0,3232.0,3232.0,0.0,3.0,3.0,3.0,40.881173,-73.844706,2.0,C0,50.0,0.6791217742688118,1.298662072197729
2,4899,11,550000,10466.0,QN,1955.0,4000.0,2100.0,1200.0,0.0,1.0,1.0,1.0,40.775123,-73.8004175,1.0,A2,70.0,1.0352474134870073,1.0523815396529141
2,4903,35,850000,10466.0,BX,1992.0,2311.0,3000.0,3000.0,0.0,3.0,3.0,3.0,40.8834126,-73.8487873,2.0,C0,33.0,0.5419592776803779,1.327066367177448
2,4961,15,785000,10466.0,BX,1965.0,2166.0,3016.0,3016.0,0.0,3.0,3.0,3.0,40.8900738,-73.8365728,2.0,C0,60.0,0.49359708643033695,1.5423725770331107
2,4963,84,960000,10466.0,BX,1931.0,2625.0,2730.0,1820.0,0.0,3.0,3.0,2.0,40.891388,-73.8342693,2.0,C0,94.0,0.6111007095666988,1.5720487146048983
2,4977,27,563126,10466.0,BX,1930.0,4500.0,2100.0,1400.0,0.0,3.0,3.0,2.0,40.8917442,-73.8478063,2.0,C0,95.0,0.11204159238701855,1.5590875623452156
2,4977,57,865000,10466.0,BK,1930.0,2000.0,1280.0,1280.0,0.0,1.0,1.0,2.0,40.6400187,-73.9356395,1.0,A9,95.0,1.1889849195795235,0.9945292141554682
2,4977,60,451000,10466.0,BX,1960.0,4057.0,2320.0,2320.0,0.0,3.0,3.0,3.0,40.8902221,-73.8466452,2.0,C0,65.0,0.06216871698583239,1.566412309617081
2,4982,42,675000,10466.0,BX,1970.0,2100.0,3076.0,3076.0,0.0,3.0,3.0,3.0,40.8927482,-73.8432756,2.0,C0,55.0,0.18698308156592366,1.8009822527275798
2,4987,43,100670,10466.0,BX,1920.0,5000.0,2686.0,2686.0,0.0,3.0,3.0,2.5,40.8935128,-73.8384886,2.0,C0,105.0,0.42822868915314516,1.7317189940067648
2,4988,72,1100000,10466.0,BX,1984.0,3412.0,3604.0,3604.0,0.0,3.0,3.0,3.0,40.8920834,-73.8369476,2.0,C0,41.0,0.4768159992799955,1.6786619070625397
2,4717,47,213000,10469.0,SI,1960.0,3939.0,2080.0,2080.0,0.0,2.0,2.0,2.0,40.5574995,-74.12659,1.0,B2,65.0,0.9718411889036489,0.9718411889036489
2,4730,7,500000,10469.0,BK,1940.0,2000.0,1925.0,1400.0,0.0,2.0,2.0,2.0,40.6489225,-73.9219873,1.0,B1,85.0,1.0773042291933936,1.7077054196335424
2,4916,60,325000,10466.0,BK,1910.0,1967.0,2080.0,2080.0,0.0,3.0,3.0,2.0,40.646379,-73.9478386,2.0,C0,115.0,0.4624010366399843,0.4624010366399843
2,4916,64,325000,10466.0,BK,1899.0,2000.0,2080.0,2080.0,0.0,3.0,3.0,2.0,40.6465931,-73.94786,2.0,C0,126.0,0.4613610251940582,0.4613610251940582
2,4980,37,170000,10466.0,QN,1961.0,3800.0,19499.0,0.0,19499.0,0.0,7.0,6.0,40.7607403,-73.8274434,5.0,O5,64.0,0.5464212945450811,0.5464212945450811
2,5232,1,85000,10475.0,QN,1930.0,5000.0,1872.0,1872.0,0.0,1.0,1.0,2.0,40.747707,-73.8126007,1.0,A1,95.0,1.2259004443057024,1.638311015996464
2,5260,28,1525000,10475.0,BK,1905.0,2500.0,2650.0,2650.0,0.0,2.0,2.0,2.0,40.6534816,-73.9797531,1.0,B2,120.0,1.3064855412065641,0.7282919374703893
2,5260,28,2700000,10475.0,BK,1905.0,2500.0,2650.0,2650.0,0.0,2.0,2.0,2.0,40.6534816,-73.9797531,1.0,B2,120.0,1.3064855412065641,0.7282919374703893
2,4718,10,975000,10469.0,SI,1960.0,4000.0,1000.0,1000.0,0.0,1.0,1.0,1.0,40.5576128,-74.1258849,1.0,A2,65.0,0.962443211016917,0.962443211016917
2,4718,12,975000,10469.0,SI,1960.0,4000.0,1056.0,1056.0,0.0,1.0,1.0,2.0,40.557684,-74.1259966,1.0,A1,65.0,0.9576751175066586,0.9576751175066586
2,4886,64,600000,10469.0,BX,1931.0,1235.0,0.0,,,0.0,0.0,,40.8801564,-73.8399024,10.0,G0,94.0,0.810425659465308,1.0632170048906835
2,5259,16,349000,10475.0,BX,1965.0,171600.0,256000.0,256000.0,0.0,208.0,208.0,16.0,40.8804201,-73.8361192,3.0,D4,60.0,0.8910634356161151,0.9457036454808125
2,5259,16,360000,10475.0,BX,1965.0,171600.0,256000.0,256000.0,0.0,208.0,208.0,16.0,40.8804201,-73.8361192,3.0,D4,60.0,0.8910634356161151,0.9457036454808125
2,5259,16,112000,10475.0,BX,1965.0,171600.0,256000.0,256000.0,0.0,208.0,208.0,16.0,40.8804201,-73.8361192,3.0,D4,60.0,0.8910634356161151,0.9457036454808125
2,5259,16,239000,10475.0,BX,1965.0,171600.0,256000.0,256000.0,0.0,208.0,208.0,16.0,40.8804201,-73.8361192,3.0,D4,60.0,0.8910634356161151,0.9457036454808125
2,5259,16,329000,10475.0,BX,1965.0,171600.0,256000.0,256000.0,0.0,208.0,208.0,16.0,40.8804201,-73.8361192,3.0,D4,60.0,0.8910634356161151,0.9457036454808125
2,5259,16,240000,10475.0,BX,1965.0,171600.0,256000.0,256000.0,0.0,208.0,208.0,16.0,40.8804201,-73.8361192,3.0,D4,60.0,0.8910634356161151,0.9457036454808125
2,4762,107,740000,10469.0,BX,1920.0,2942.0,4106.0,2038.0,2068.0,3.0,4.0,2.0,40.8696527,-73.8440821,4.0,S3,105.0,0.9831942383827008,0.9831942383827008
2,4952,1,1770000,10466.0,BX,1994.0,13400.0,5805.0,0.0,5805.0,0.0,2.0,1.0,40.888721,-73.8291945,5.0,O7,31.0,0.8891436826454969,1.3469868340656461
2,5270,48,4300000,10475.0,BK,1940.0,2150.0,1650.0,943.0,0.0,1.0,1.0,1.0,40.6499848,-73.9801974,1.0,A2,85.0,1.2598539129473332,0.9350810020278881
2,4887,4,1115000,10469.0,BK,1931.0,1600.0,3300.0,2211.0,1089.0,2.0,3.0,3.0,40.6507535,-73.9462567,4.0,S2,94.0,0.6213869602830921,0.6213869602830921
2,5270,53,4300000,10475.0,BK,1940.0,2600.0,1769.0,994.0,0.0,1.0,1.0,1.0,40.649812,-73.9805506,1.0,A2,85.0,1.2758104345429215,0.9394631915711017
2,4973,57,1400000,10466.0,BX,1974.0,5000.0,4000.0,0.0,4000.0,0.0,1.0,1.0,40.8901296,-73.8277875,6.0,E9,51.0,0.9509600103598733,1.3116574912793442
2,4953,68,260000,10466.0,BK,1936.0,4000.0,3200.0,3200.0,0.0,4.0,4.0,2.0,40.6426628,-73.942577,2.0,C3,89.0,0.7835860249474031,0.7835860249474031
2,3279,59,815000,10458.0,BX,1899.0,2896.0,3860.0,2654.0,0.0,1.0,1.0,2.5,40.8675182,-73.8845414,1.0,A1,126.0,0.39357505252453473,0.39357505252453473
2,3283,32,900000,10458.0,BK,1930.0,2775.0,7090.0,7090.0,0.0,9.0,9.0,4.0,40.6929563,-73.9250009,2.0,C1,95.0,0.1878235329207191,0.1878235329207191
2,3283,69,325215,10458.0,BX,1930.0,2354.0,1344.0,1344.0,0.0,1.0,1.0,2.0,40.8663989,-73.887819,1.0,A1,95.0,0.2682542195418284,0.2682542195418284
2,3284,22,750000,10458.0,BK,1901.0,1600.0,1540.0,1540.0,0.0,2.0,2.0,2.0,40.6941469,-73.9241666,1.0,B3,124.0,0.27494873879331644,0.27494873879331644
2,3289,73,679999,10458.0,BX,1910.0,2056.0,1551.0,1551.0,0.0,1.0,1.0,2.0,40.8671178,-73.88759,1.0,A1,115.0,0.3187839219352484,0.3187839219352484
2,3290,19,999000,10458.0,BK,1931.0,2348.0,4500.0,4500.0,0.0,6.0,6.0,3.0,40.7016707,-73.9167898,2.0,C2,94.0,0.9213107238744943,0.9213107238744943
2,3294,59,545000,10458.0,BK,1901.0,2620.0,2100.0,2100.0,0.0,2.0,2.0,2.0,40.6918411,-73.9237365,1.0,B2,124.0,0.2199866421509483,0.2199866421509483
2,3296,17,270000,10458.0,BK,1901.0,2500.0,2400.0,1600.0,0.0,2.0,2.0,2.0,40.6945137,-73.9226299,1.0,B2,124.0,0.35209066030530556,0.35209066030530556
2,3303,8,1650000,10458.0,BX,1910.0,5500.0,3255.0,3255.0,0.0,1.0,1.0,2.75,40.871634,-73.8860384,1.0,A1,115.0,0.6394764901797791,0.6394764901797791
2,3311,37,1360000,10468.0,BK,1899.0,2000.0,3420.0,3420.0,0.0,3.0,3.0,3.0,40.7022035,-73.9134279,2.0,C0,126.0,1.067231633032989,1.067231633032989
2,3318,73,3125000,10468.0,BX,1901.0,4763.0,2930.0,2930.0,0.0,1.0,1.0,2.75,40.8689714,-73.8944095,1.0,A1,124.0,0.3019236519048139,0.5526843938921515
2,3318,75,1500000,10468.0,BX,1910.0,2572.0,2154.0,,,1.0,1.0,2.5,40.8690591,-73.8943298,1.0,A1,115.0,0.307303041350734,0.5551524440384037
2,3318,76,1450000,10468.0,SI,1901.0,5000.0,1504.0,1504.0,0.0,1.0,1.0,2.0,40.5901324,-74.095457,1.0,A1,124.0,1.1216171049983377,2.0349420837693337
2,3336,10,800000,10467.0,BX,1925.0,2625.0,1810.0,1810.0,0.0,1.0,1.0,2.0,40.8770904,-73.8804929,1.0,A1,100.0,0.4322191353227011,0.4322191353227011
2,3342,61,730000,10467.0,BX,1920.0,2500.0,882.0,882.0,0.0,1.0,1.0,2.5,40.8751728,-73.8787715,1.0,A1,105.0,0.4698937566117014,0.4698937566117014
2,3343,332,860000,10467.0,BX,1925.0,6104.0,2543.0,2543.0,0.0,1.0,1.0,2.5,40.8789577,-73.878808,1.0,A1,100.0,0.2877282005266469,0.2877282005266469
2,3344,30,540000,10467.0,BX,1920.0,2500.0,1884.0,1884.0,0.0,1.0,1.0,2.0,40.8813499,-73.8776826,1.0,A1,105.0,0.197922076892475,0.197922076892475
2,3351,48,660000,10467.0,BX,1950.0,1642.0,1336.0,1024.0,0.0,1.0,1.0,2.0,40.8758844,-73.8743695,1.0,A5,75.0,0.3478106520429699,0.3478106520429699
2,3282,59,40000,10458.0,BX,1920.0,1760.0,2296.0,2296.0,0.0,2.0,2.0,2.75,40.8636756,-73.8901627,1.0,B3,105.0,0.13141775315822024,0.13141775315822024
2,3290,8,999999,10458.0,BK,1931.0,2500.0,5838.0,2894.0,2944.0,4.0,5.0,3.0,40.7010921,-73.9175191,4.0,S4,94.0,0.8661397383858552,0.8661397383858552
2,3294,64,1045000,10458.0,BK,1930.0,1317.0,2763.0,2763.0,0.0,3.0,3.0,3.0,40.6919456,-73.9240429,2.0,C0,95.0,0.20548402696621482,0.20548402696621482
2,3295,30,653500,10458.0,QN,1925.0,4250.0,1635.0,1635.0,0.0,1.0,1.0,2.5,40.7102457,-73.8413133,1.0,A1,100.0,0.748245136807458,0.783365565917725
2,3295,40,495500,10458.0,QN,1925.0,2250.0,1488.0,1488.0,0.0,2.0,2.0,2.5,40.7099478,-73.8422626,1.0,B3,100.0,0.7495440252349762,0.7886232754113893
2,3300,73,210000,10458.0,SI,1920.0,5000.0,2100.0,2100.0,0.0,1.0,1.0,2.5,40.5921896,-74.0970694,1.0,A1,105.0,1.1639169328038312,2.0658355463477682
2,3306,52,1250000,10458.0,BX,1925.0,2938.0,1963.0,1963.0,0.0,2.0,2.0,2.5,40.8718435,-73.8869529,1.0,B3,100.0,0.6473538797750134,0.6473538797750134
2,3307,42,995000,10458.0,BX,1925.0,2500.0,2000.0,2000.0,0.0,2.0,2.0,2.5,40.8723163,-73.8848657,1.0,B2,100.0,0.698553063211034,0.698553063211034
2,3307,44,2305000,10458.0,BX,1925.0,2500.0,1620.0,1620.0,0.0,2.0,2.0,2.5,40.8723383,-73.8849561,1.0,B1,100.0,0.6988791587265946,0.6988791587265946
2,3308,44,1120000,10458.0,QN,1955.0,7538.0,3462.0,2164.0,0.0,1.0,1.0,1.5,40.7137597,-73.8378492,1.0,A3,70.0,0.9427003425569684,0.6612390383517651
2,3315,41,1075000,10468.0,BX,1899.0,2375.0,2652.0,2652.0,0.0,2.0,2.0,2.0,40.870251,-73.8920935,1.0,B2,126.0,0.4430826452289082,0.5723920829709488
2,3315,42,1150000,10468.0,SI,1930.0,5000.0,1392.0,1392.0,0.0,1.0,1.0,2.0,40.5917757,-74.0930649,1.0,A1,95.0,0.9667606833588863,2.204175867600056
2,3316,56,975000,10468.0,BX,1910.0,2500.0,2728.0,2728.0,0.0,2.0,2.0,2.75,40.8673747,-73.8952147,1.0,B3,115.0,0.25768911998095,0.49854591380135743
2,3318,154,1500000,10468.0,BX,1910.0,2506.0,2096.0,2096.0,0.0,2.0,2.0,2.0,40.8690889,-73.8938634,1.0,B2,115.0,0.3315599546932492,0.5430522180618306
2,3328,168,950000,10467.0,BX,1920.0,2259.0,2840.0,2840.0,0.0,2.0,2.0,2.0,40.8831574,-73.8790607,1.0,B1,105.0,0.3097018898669969,0.3097018898669969
2,3333,42,999999,10467.0,BX,1915.0,2750.0,2700.0,2700.0,0.0,2.0,2.0,2.0,40.8723156,-73.8788382,1.0,B2,110.0,0.6467537187245206,0.6467537187245206
2,3336,8,999900,10467.0,BX,1930.0,3854.0,4081.0,2915.0,0.0,2.0,2.0,2.5,40.8768571,-73.8805512,1.0,B3,95.0,0.4446147385376775,0.4446147385376775
2,3342,26,970000,10467.0,BX,1915.0,2500.0,2480.0,2480.0,0.0,2.0,2.0,2.0,40.8754054,-73.8781853,1.0,B2,110.0,0.4401892600063775,0.4401892600063775
2,3349,21,800000,10467.0,BX,1915.0,2500.0,2400.0,2400.0,0.0,2.0,2.0,2.0,40.8734523,-73.8766485,1.0,B2,110.0,0.5343815313578074,0.5343815313578074
2,3351,18,734400,10467.0,QN,1920.0,6000.0,2260.0,2260.0,0.0,1.0,1.0,2.5,40.7114269,-73.8304315,1.0,A3,105.0,0.8297270314599678,1.0551874820738891
2,3287,95,905000,10458.0,BX,1910.0,4513.0,3546.0,2364.0,0.0,3.0,3.0,2.5,40.8653174,-73.8906083,2.0,C0,115.0,0.2315288792280229,0.2315288792280229
2,3287,96,995000,10458.0,BX,1914.0,4385.0,3140.0,2115.0,0.0,3.0,3.0,2.0,40.8652598,-73.890659,2.0,C0,111.0,0.2297201384690924,0.2297201384690924
2,3288,29,1280000,10458.0,QN,1935.0,2430.0,2261.0,2261.0,0.0,1.0,1.0,2.75,40.7166158,-73.8409266,1.0,A5,90.0,1.164199314511403,0.4063855959919622
2,3289,41,999000,10458.0,BK,1931.0,2500.0,4275.0,2850.0,1425.0,4.0,5.0,3.0,40.7000988,-73.9178629,4.0,S4,94.0,0.8018489000514377,0.8018489000514377
2,3294,26,465000,10458.0,BK,1900.0,6696.0,10400.0,0.0,10400.0,0.0,0.0,2.0,40.6920082,-73.9233144,8.0,M1,125.0,0.24379802609639697,0.24379802609639697
2,3294,26,775000,10458.0,BK,1900.0,6696.0,10400.0,0.0,10400.0,0.0,0.0,2.0,40.6920082,-73.9233144,8.0,M1,125.0,0.24379802609639697,0.24379802609639697
2,3295,22,1500000,10458.0,QN,1925.0,2625.0,1488.0,1488.0,0.0,1.0,1.0,2.5,40.7104553,-73.8420342,1.0,A5,100.0,0.7763169895729515,0.7580725259261863
2,3299,38,950000,10458.0,BX,1901.0,2779.0,1460.0,1460.0,0.0,3.0,3.0,2.5,40.8717169,-73.8837929,2.0,C0,124.0,0.6753109073993593,0.6753109073993593
2,3300,80,900000,10458.0,BX,2004.0,1714.0,2871.0,2871.0,0.0,3.0,3.0,3.0,40.8654511,-73.8926869,2.0,C0,21.0,0.31135490370892777,0.31135490370892777
2,3350,9,130000,10467.0,BK,2004.0,2500.0,3900.0,3900.0,0.0,3.0,3.0,3.0,40.6921143,-73.9179629,2.0,C0,21.0,0.5227988695111379,0.5227988695111379
2,3290,18,999000,10458.0,BK,1931.0,2378.0,4500.0,4500.0,0.0,6.0,6.0,3.0,40.7016131,-73.916844,2.0,C2,94.0,0.9164265262524779,0.9164265262524779
2,3295,24,180000,10458.0,QN,1925.0,2625.0,1488.0,1488.0,0.0,1.0,1.0,2.5,40.7103974,-73.8418756,1.0,A5,100.0,0.7692988196950475,0.7643044565014204
2,3304,185,3900000,10458.0,BX,1923.0,12943.0,54200.0,53200.0,1000.0,53.0,54.0,5.0,40.8679753,-73.8917103,4.0,C7,102.0,0.42001315692205027,0.42001315692205027
2,3308,77,3100000,10458.0,BX,1927.0,8330.0,37000.0,37000.0,0.0,37.0,37.0,5.0,40.8727762,-73.8837006,2.0,C1,98.0,0.7461724331037742,0.7461724331037742
2,3317,47,4467677,10468.0,BK,2005.0,3020.0,3456.0,3456.0,0.0,3.0,3.0,3.0,40.6981379,-73.9162749,2.0,C0,20.0,0.7690522233367347,0.7690522233367347
2,3317,49,4467677,10468.0,SI,1901.0,5025.0,904.0,904.0,0.0,1.0,1.0,1.0,40.5908359,-74.0944606,1.0,A2,124.0,1.0561514397214042,2.1062640192199726
2,3331,1,3800000,10467.0,BX,1922.0,15080.0,69336.0,69336.0,0.0,62.0,62.0,5.0,40.8703485,-73.8796445,2.0,C1,103.0,0.7006533240868986,0.7006533240868986
2,3332,15,3300000,10467.0,BX,2023.0,2933.0,6561.0,6561.0,0.0,8.0,8.0,4.0,40.8715201,-73.8792916,2.0,C1,2.0,0.7066720791962975,0.7066720791962975
2,3332,81,5700000,10467.0,BX,1937.0,16500.0,62118.0,62118.0,0.0,66.0,66.0,6.0,40.8708592,-73.8797845,2.0,C1,88.0,0.7238120138391034,0.7238120138391034
2,3335,126,1550000,10467.0,BX,1929.0,5000.0,3780.0,3780.0,0.0,4.0,4.0,2.0,40.8754356,-73.8807924,2.0,C3,96.0,0.5208228571352886,0.5208228571352886
2,3344,71,980000,10467.0,BX,1920.0,2500.0,3485.0,3485.0,0.0,4.0,4.0,2.0,40.8809538,-73.8768443,2.0,C3,105.0,0.151687402481408,0.151687402481408
2,3353,17,1600000,10467.0,BX,1920.0,5600.0,24920.0,24920.0,0.0,25.0,25.0,5.0,40.8723571,-73.8765493,2.0,C1,105.0,0.6065815459981372,0.6065815459981372
2,3297,43,4179630,10458.0,BK,1931.0,2500.0,5100.0,5100.0,0.0,6.0,6.0,3.0,40.696502,-73.9202222,2.0,C2,94.0,0.5373347097067057,0.5373347097067057
